BASEPARTNUMBER,PLANTCODE,PROCESSLOCATION1,RCMID,PACKRANKNAME,PACKTYPECODE,CONTAINERQUANTITY,CONTAINERPERPALLET,PARTWEIGHT,TDPVERSION,PERPACKDUNNAGEPIECES,PACKLENGTH,PACKWIDTH,PACKHEIGHT,PACKEMPTYWEIGHT,CONTAINERSPERPALLET,QUANTITYPERCONTAINER,TOOLINGNUMBER,CELLDIMLENGTH,CELLDIMWIDTH,CELLDIMHEIGHT,OVERALLPACKLENGTH,OVERALLPACKWIDTH,OVERALLPACKHEIGHT,OVERALLPACKWEIGHT,PALLETWEIGHT,TRAILERSTACKING
71193TVA A000M1,MAP,05051001,C2,C,C2,60,4,0.0922,1,1,23.62,22.18,7.25,9.6,4,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71193TZ3 A100M1,MAP,09049010,C,BE,C,60,4,0.1890,1,0,23.62,22.18,13.68,12.3,4,60,60,0,0,0,45.0000,48.0000,45.5000,203.6000,56.0000,2
71195T3R A000,MAP,09049010,C2,C,C2,60,4,0.0350,1,1,23.62,22.18,7.25,9.6,4,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71196T3R A000,MAP,09049010,C2,C,C2,60,4,0.0350,1,1,23.62,22.18,7.25,9.6,4,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71198T3R A000M1,MAP,11048001,C2,C,C2,60,4,0.1200,1,1,23.62,22.18,7.25,9.6,4,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71198TGV A000M1,MAP,09049010,C,BE,C,60,4,0.1300,1,0,23.62,22.18,13.68,12.3,4,60,60,0,0,0,45.0000,48.0000,45.5000,203.6000,56.0000,2
71198TME T010C1,MAP,09049010,C2,C,C2,60,4,0.1080,1,1,23.62,22.18,7.25,9.6,4,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71198TVA A000M1,MAP,05051001,C2,C,C2,60,4,0.0922,1,1,23.62,22.18,7.25,9.6,4,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71198TZ3 A100M1,MAP,09049010,C,BE,C,60,4,0.1890,1,0,23.62,22.18,13.68,12.3,4,60,60,0,0,0,45.0000,48.0000,45.5000,203.6000,56.0000,2
71201T3R A000,MAP,07074005,A5,C,A5,30,1,2.0000,1,0,48,45,19.3,102,1,30,,0,0,0,45.0000,48.0000,19.3000,102.0000,0.0000,5
71201TZ3 A000,MAP,20321005,A300000007,BR,A3,60,1,0.6100,1,1,45,48,34,145,1,60,NULL,8.5,3.12,19,45.0000,48.0000,34.0000,173.0000,0.0000,3
71206TZ3 A000,MAP,20321005,A300000007,BR,A3,60,1,0.6100,1,1,45,48,34,145,1,60,NULL,8.5,3.12,19,45.0000,48.0000,34.0000,173.0000,0.0000,3
71300TVA A000M2,MAP,52175103,A300000018,BR,A3,20,1,3.0700,1,3,48,45,34,145,1,20,NULL,34.63,9.18,9,45.0000,48.0000,34.0000,154.0000,0.0000,3
71303TVA A000,MAP,51516908,A5,C,A5,60,1,0.5900,1,0,48,45,19.3,102,1,60,,0,0,0,45.0000,48.0000,19.3000,102.0000,0.0000,5
71305TVA A000,MAP,51516908,B2,C,B2,30,2,0.3214,1,0,44.62,23.62,7.25,17.1,2,30,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,2
71305TVA Y000,MAP,51516908,B2,BE,B2,30,2,0.3214,1,0,44.62,23.62,7.25,17.1,2,30,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,2
71310TVA A500,MAP,11048007,L4,C,L4,30,1,2.7300,1,0,64.5,48,34.6,218,1,15,1,0,0,0,64.5000,48.0000,34.6000,218.0000,0.0000,NULL
71310TVA F000,MAP,11048007,L4,C,L4,15,1,3.1300,1,0,64.5,48,34.6,218,1,15,1,0,0,0,64.5000,48.0000,34.6000,218.0000,0.0000,NULL
71310TVA Y000,MAP,11048007,L4,C,L4,30,1,2.7300,1,0,64.5,48,34.6,218,1,15,1,0,0,0,64.5000,48.0000,34.6000,218.0000,0.0000,NULL
71310TVA Y500,MAP,11048007,L4,C,L4,15,1,3.1300,1,0,64.5,48,34.6,218,1,15,1,0,0,0,64.5000,48.0000,34.6000,218.0000,0.0000,NULL
71310TWA A500,MAP,11048007,L4,C,L4,30,1,2.7300,1,0,64.5,48,34.6,218,1,15,1,0,0,0,64.5000,48.0000,34.6000,218.0000,0.0000,3
71310TWA F000,MAP,11048007,L4,C,L4,15,1,2.8400,1,0,64.5,48,34.6,218,1,15,1,0,0,0,64.5000,48.0000,34.6000,218.0000,0.0000,NULL
71310TWA Y000,MAP,11048007,L4,C,L4,30,1,2.7300,1,0,64.5,48,34.6,218,1,15,1,0,0,0,64.5000,48.0000,34.6000,218.0000,0.0000,3
71312TVA A000,MAP,06096804,C,C,C,20,4,0.2870,1,0,23.62,22.18,13.68,12.3,4,20,60,0,0,0,45.0000,48.0000,45.5000,203.6000,56.0000,2
71312TVA F000,MAP,06096804,C,BE,C,20,4,0.2800,1,0,23.62,22.18,13.68,12.3,4,20,60,0,0,0,45.0000,48.0000,45.5000,203.6000,56.0000,NULL
71314TVA Y000,MAP,06096804,C,C,C,20,4,0.2510,1,0,23.62,22.18,13.68,12.3,4,20,60,0,0,0,45.0000,48.0000,45.5000,203.6000,56.0000,2
71315TVA A000,MAP,51516908,A1,C,A1,30,1,1.6200,1,10,48,45,25,119,1,30,,0,0,0,45.0000,48.0000,25.0000,119.1000,0.0000,4
71317TVA A000,MAP,06096804,C,C,C,20,4,0.2870,1,0,23.62,22.18,13.68,12.3,4,20,60,0,0,0,45.0000,48.0000,45.5000,203.6000,56.0000,2
71317TVA F000,MAP,06096804,C,BE,C,20,4,0.3300,1,0,23.62,22.18,13.68,12.3,4,20,60,0,0,0,45.0000,48.0000,45.5000,203.6000,56.0000,NULL
71319TVA Y000,MAP,06096804,C,C,C,20,4,0.2510,1,0,23.62,22.18,13.68,12.3,4,20,60,0,0,0,45.0000,48.0000,45.5000,203.6000,56.0000,2
71501TZ3 A200MA,MAP,08161901,XX,D,XX,1,1,NULL,1,0,9,9,7,1,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
71501TZ3 A300MA,MAP,08161901,XX,D,XX,1,1,NULL,1,0,9,9,7,1,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
71501TZ3 A500MA,MAP,08161901,XX,D,XX,1,1,NULL,1,0,9,9,7,1,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
71501TZ3 A600MA,MAP,08161901,XX,D,XX,1,1,NULL,1,0,9,9,7,1,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
71502TZ3 A000,MAP,20321002,HR5S300008,AC,HR5S,30,1,3.6400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
71502TZ3 A500,MAP,20321002,HR5S000004,AC,HR5S,15,1,2.2900,2,0,70,48.5,52.75,291,1,15,NULL,0,0,0,70.0000,48.5000,54.0000,291.0000,0.0000,2
71503TZ3 A000,MAP,07074001,D1,C,D1,720,8,0.0100,1,0,23.75,11.12,7.25,5.8,8,720,120,0,0,0,45.0000,48.0000,32.5000,241.6000,56.0000,3
71504S0X A000,MAP,16139501,C2,C,C2,600,4,0.0100,1,1,23.62,22.18,7.25,9.6,4,600,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71504TZ3 A000,MAP,19189006,A500000005,BR,A5,30,1,0.1900,1,2,48,45,19.3,102,1,30,NULL,20,3,6,45.0000,48.0000,19.3000,114.0000,0.0000,5
71505T3R A000,MAP,06102406,C2,C,C2,60,1,0.1850,1,1,23.62,22.18,7.25,9.6,1,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71505TGV A000M1,MAP,09049010,C2,C,C2,60,4,0.1000,1,1,23.62,22.18,7.25,9.6,4,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71505TZ3 A000,MAP,05051001,C2,C,C2,90,4,0.0790,1,1,23.62,22.18,7.25,9.6,4,90,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71506TZ3 A500,MAP,20321002,A100000005,BR,A1,60,1,0.7600,1,1,45,48,25,119,1,60,NULL,8.12,3.58,12.25,45.0000,48.0000,25.0000,135.0000,0.0000,4
71507TGV A000AA,MAP,09049010,D100000026,BR,D1,60,8,0.0100,1,1,23.75,11.12,7.25,5.8,8,60,NULL,2,1.29,2.7,45.0000,48.0000,32.5000,305.6000,56.0000,2
71508TGV A000AA,MAP,20321005,A300000251,BR,A3,30,1,1.3300,1,3,45,48,34,145,1,30,NULL,43.5,40.5,8.88,45.0000,48.0000,34.0000,176.6800,0.0000,3
71508TGV A100,MAP,20321002,A300000251,BR,A3,30,1,1.1900,1,3,45,48,34,145,1,30,NULL,43.5,40.5,8.88,45.0000,48.0000,34.0000,176.6800,0.0000,3
71509TZ3 A000,MAP,19189006,A500000002,BR,A5,30,1,0.1840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5
71510T3R A000M1,MAP,07074001,HR5S000045,AR,HR5S,30,1,2.6100,1,0,69.5,48,51.43,749,1,30,NULL,0,0,0,70.0000,48.5000,54.0000,521.0000,0.0000,2
71510T3R A300M1,MAP,07074001,HR5S000045,AR,HR5S,30,1,2.6100,1,0,69.5,48,51.43,749,1,30,NULL,0,0,0,70.0000,48.5000,54.0000,521.0000,0.0000,2
71510TGV A000,MAP,20321002,FG2LW00002,AR,FG,15,1,2.5000,1,0,78,48,52.94,490,1,15,NULL,0,0,0,78.0000,48.0000,52.9400,490.0000,0.0000,2
71510TGV A100,MAP,20321002,FG2LW00002,AR,FG,15,1,2.5000,1,0,78,48,52.94,490,1,15,NULL,0,0,0,78.0000,48.0000,52.9400,490.0000,0.0000,2
71510TGZ A000,MAP,20321002,FG2LW00002,AR,FG,15,1,2.6400,1,0,78,48,52.94,490,1,15,NULL,0,0,0,78.0000,48.0000,52.9400,490.0000,0.0000,2
71510TGZAA000,MAP,20321002,FG2LW00002,AR,FG,15,1,2.6400,1,0,78,48,52.94,490,1,15,NULL,0,0,0,78.0000,48.0000,52.9400,490.0000,0.0000,2
71510TVA A000,MAP,07074001,A100000010,BR,A1,30,1,0.4720,1,3,48,45,25,119,1,30,NULL,15.58,8.53,5.23,45.0000,48.0000,25.0000,153.2000,0.0000,4
71510TWA A000,MAP,07074001,A100000010,BR,A1,30,1,0.4720,1,3,48,45,25,119,1,30,NULL,15.58,8.53,5.23,45.0000,48.0000,25.0000,153.2000,0.0000,4
71511TLA A500,MAP,20321005,B200000055,BR,B2,30,2,0.1700,1,2,44.62,23.62,7.25,17.1,2,30,NULL,40,19.25,2.25,45.0000,48.0000,46.0000,328.4000,56.0000,2
71512TLA A500,MAP,20321005,C000000191,BR,C,30,4,0.1500,1,4,23.62,22.18,13.68,12.3,4,30,NULL,19,17.6,3.13,45.0000,48.0000,45.5000,405.2000,56.0000,2
71512TVA A000,MAP,07074001,A300000126,BR,A3,60,1,0.1040,1,6,48,45,34,145,1,60,NULL,43.5,40,4,45.0000,48.0000,34.0000,290.2600,0.0000,3
71514TLA A100M1,MAP,07074001,C0005651,BR,C,60,4,0.0450,1,1,23.62,22.18,13.68,12.3,4,60,,2.5,1.5,9.5625,45.0000,48.0000,45.5000,215.6000,56.0000,2
71514TVA A100,MAP,07074001,A100000010,BR,A1,60,1,0.1240,1,3,48,45,25,119,1,60,NULL,15.58,8.53,5.23,45.0000,48.0000,25.0000,153.2000,0.0000,4
71515T3R A000,MAP,11048001,C,BE,C,60,4,0.1200,1,0,23.62,22.18,13.68,12.3,4,60,60,0,0,0,45.0000,48.0000,45.5000,203.6000,56.0000,2
71515TVA A000,MAP,07074001,A100000010,BR,A1,30,1,0.4720,1,3,48,45,25,119,1,30,NULL,15.58,8.53,5.23,45.0000,48.0000,25.0000,153.2000,0.0000,4
71515TWA A000,MAP,07074001,A100000010,BR,A1,30,1,0.4720,1,3,48,45,25,119,1,30,NULL,15.58,8.53,5.23,45.0000,48.0000,25.0000,153.2000,0.0000,4
71517TLA A500,MAP,20321005,C000000191,BR,C,30,4,0.1500,1,4,23.62,22.18,13.68,12.3,4,30,NULL,19,17.6,3.13,45.0000,48.0000,45.5000,405.2000,56.0000,2
71519TLA A100M1,MAP,07074001,C0005651,BR,C,60,4,0.0450,1,1,23.62,22.18,13.68,12.3,4,60,,2.5,1.5,9.5625,45.0000,48.0000,45.5000,215.6000,56.0000,2
71519TVA A100,MAP,07074001,A100000010,BR,A1,60,1,0.1240,1,3,48,45,25,119,1,60,NULL,15.58,8.53,5.23,45.0000,48.0000,25.0000,153.2000,0.0000,4
71530TGV A000,MAP,51056802,L4,C,L4,30,1,14.0500,1,0,64.5,48,34.6,218,1,30,1,0,0,0,64.5000,48.0000,34.6000,218.0000,0.0000,3
71530TLA A000,MAP,50112113,L4,C,L4,30,1,8.9830,1,0,64.5,48,34.6,218,1,30,1,0,0,0,64.5000,48.0000,34.6000,218.0000,0.0000,3
71530TVA A000,MAP,05110901,L4,C,L4,30,1,14.7100,1,0,64.5,48,34.6,218,1,30,1,0,0,0,64.5000,48.0000,34.6000,218.0000,0.0000,3
71530TX6 A000,MAP,19296206,HR501386,AR,HR5S,60,1,11.8400,1,0,70,49,53,54,1,60,,0,0,0,70.0000,49.0000,53.0000,250.0000,0.0000,2
71530TZ3 A000,MAP,51056802,L4,C,L4,30,1,10.2400,1,0,64.5,48,34.6,218,1,30,1,0,0,0,64.5000,48.0000,34.6000,218.0000,0.0000,3
71530TZ3 A100,MAP,51056802,L4,C,L4,30,1,9.8800,1,0,64.5,48,34.6,218,1,30,1,0,0,0,64.5000,48.0000,34.6000,218.0000,0.0000,3
71535TX6 A500,MAP,50775502,A5005555,BR,A5,120,1,1.2000,1,2,48,45,19.3,102,1,120,,6,5,6,45.0000,48.0000,19.3000,122.0000,0.0000,5
71541TVA A000,MAP,58612502,C2,C,C2,60,4,0.1633,1,1,23.62,22.18,7.25,9.6,4,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71555T3R A000,MAP,06102406,C2,C,C2,60,1,0.1850,1,1,23.62,22.18,7.25,9.6,1,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71555TGV A000M1,MAP,09049010,C2,C,C2,60,4,0.1000,1,1,23.62,22.18,7.25,9.6,4,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71555TZ3 A000,MAP,05051001,C2,C,C2,90,4,0.0790,1,1,23.62,22.18,7.25,9.6,4,90,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71556TZ3 A500,MAP,20321002,A100000005,BR,A1,60,1,0.7600,1,1,45,48,25,119,1,60,NULL,8.12,3.58,12.25,45.0000,48.0000,25.0000,135.0000,0.0000,4
71557TGV A000AA,MAP,09049010,D100000026,BR,D1,60,8,0.0100,1,1,23.75,11.12,7.25,5.8,8,60,NULL,2,1.29,2.7,45.0000,48.0000,32.5000,305.6000,56.0000,2
71560TVA A500,MAP,20232022,B200000002,BR,B2,60,2,0.1000,1,3,44.62,23.62,7.25,17.1,2,60,NULL,44,24,3,45.0000,48.0000,46.0000,477.2000,56.0000,2
71565TVA A500,MAP,20232022,B200000002,BR,B2,60,2,0.1000,1,3,44.62,23.62,7.25,17.1,2,60,NULL,44,24,3,45.0000,48.0000,46.0000,477.2000,56.0000,2
71570T3R A000,MAP,03319802,L4,C,L4,60,1,0.9600,1,0,64.5,48,34.6,218,1,120,1,0,0,0,64.5000,48.0000,34.6000,218.0000,0.0000,3
71571TVA A000,MAP,06096804,C2,C,C2,60,4,0.1810,1,1,23.62,22.18,7.25,9.6,4,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71576TVA A000,MAP,06096804,C2,C,C2,60,4,0.1810,1,1,23.62,22.18,7.25,9.6,4,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71585TX6 A500,MAP,50775502,A5005555,BR,A5,120,1,1.2000,1,2,48,45,19.3,102,1,120,,6,5,6,45.0000,48.0000,19.3000,122.0000,0.0000,5
71591TVA A000,MAP,58612502,C2,C,C2,60,4,0.1633,1,1,23.62,22.18,7.25,9.6,4,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71592TVA A000,MAP,06096804,C2,C,C2,120,4,0.1020,1,1,23.62,22.18,7.25,9.6,1,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71593T3R A000M1,MAP,09049010,C2,C,C2,30,8,0.3170,1,1,23.62,22.18,7.25,9.6,8,30,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71593TGV A000M1,MAP,09049010,B2,C,B2,30,2,0.3060,1,0,44.62,23.62,7.25,17.1,2,30,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,2
71593TLA A000M1,MAP,09049010,B2,C,B2,30,2,0.3718,1,0,44.62,23.62,7.25,17.1,2,30,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,2
71593TVA A000M1,MAP,09049010,B2,C,B2,60,12,0.2398,1,0,44.62,23.62,7.25,17.1,2,60,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,2
71593TZ3 A000,MAP,09049010,B2,C,B2,30,2,0.2662,1,0,44.62,23.62,7.25,17.1,2,30,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,2
71597TVA A000,MAP,06096804,C2,C,C2,120,4,0.1020,1,1,23.62,22.18,7.25,9.6,4,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71598T3R A000M1,MAP,09049010,C2,C,C2,30,8,0.3170,1,1,23.62,22.18,7.25,9.6,8,30,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,2
71598TGV A000M1,MAP,09049010,B2,C,B2,30,2,0.3060,1,0,44.62,23.62,7.25,17.1,2,30,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,2
71598TLA A000M1,MAP,09049010,B2,C,B2,30,2,0.3718,1,0,44.62,23.62,7.25,17.1,2,30,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,2
71598TVA A000M1,MAP,09049010,B2,C,B2,60,12,0.2398,1,0,44.62,23.62,7.25,17.1,2,60,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,2
71598TZ3 A000,MAP,09049010,B2,C,B2,30,2,0.2662,1,0,44.62,23.62,7.25,17.1,2,30,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,2
71700T3R A000M1,MAP,07074001,L400000064,BR,L4,30,1,1.3000,1,4,64.5,48,34.6,218,1,30,NULL,59.25,41.66,10.23,64.5000,48.0000,34.6000,258.4000,0.0000,3
71700TGV A000M1,MAP,07074001,L400000069,BR,L4,30,1,1.8000,1,5,64.5,48,34.6,218,1,30,NULL,48,45,34,64.5000,48.0000,34.6000,250.5000,0.0000,3
71700TVA A000M1,MAP,07074005,L425000003,BR,L425,30,1,0.7640,1,3,64.5,48,25.6,182,1,30,NULL,59.25,43.25,3.37,64.5000,48.0000,25.6000,284.9000,0.0000,4
71700TZ3 A000M1,MAP,07074001,L400000003,BR,L4,30,1,1.0000,1,6,64.5,48,34.6,218,1,30,NULL,60,21.5,7.5,64.5000,48.0000,34.6000,400.1000,0.0000,3
71700TZ3 A100M1,MAP,07074001,L400000003,BR,L4,30,1,1.0000,1,6,64.5,48,34.6,218,1,30,NULL,60,21.5,7.5,64.5000,48.0000,34.6000,400.1000,0.0000,3
71800TGV A000M1,MAP,07074005,HR9S000025,AR,HR9S,30,1,5.5000,1,0,89.5,48,51.43,670,1,30,NULL,0,0,0,89.5000,48.0000,51.4300,670.0000,0.0000,2
71800TV9 A300M1,MAP,07074001,SR005455,AC,SR,30,1,1.9600,2,0,87,49,48,600,1,30,,0,0,0,84.0000,48.0000,0.0000,708.0000,0.0000,2
71800TVA A000M1,MAP,07074005,HR9S000001,AC,HR9S,30,1,3.0910,1,0,89.5,48,51.2,730,1,30,NULL,0,0,0,89.5000,48.0000,0.0000,830.0000,0.0000,2
71800TVA A100M1,MAP,07074005,HR9S000001,AC,HR9S,30,1,3.0910,1,0,89.5,48,51.2,730,1,30,NULL,0,0,0,89.5000,48.0000,0.0000,830.0000,0.0000,2
71800TZ3 A000M1,MAP,20321009,HR7S000001,AC,HR7S,60,1,1.4500,1,0,78.5,32.5,51.43,475,1,60,NULL,0,0,0,78.5000,32.5000,53.0000,475.0000,0.0000,2
71800TZ3 A200M1,MAP,20321009,HR9S000007,AC,HR9S,30,1,2.5500,1,0,90,48,53.8,412,1,30,NULL,0,0,0,90.0000,48.5000,54.6900,685.0000,0.0000,NULL
71801TZ3 A000M1,MAP,20321008,L419000002,BR,L419,60,1,0.2500,1,12,64.5,48,19,160,1,60,NULL,60,20,2,64.5000,48.0000,19.0000,280.0000,0.0000,5
71850TGV A000M1,MAP,07074005,HR9S000026,AR,HR9S,30,1,5.5000,1,0,89.5,48,51.43,670,1,30,NULL,0,0,0,89.5000,48.0000,51.4300,670.0000,0.0000,2
71850TV9 A300M1,MAP,07074001,SR005491,AC,SR,30,1,1.9600,2,0,87,49,48,600,1,30,,0,0,0,84.0000,48.0000,0.0000,708.0000,0.0000,2
71850TVA A000M1,MAP,07074005,HR9S000002,AC,HR9S,30,1,3.0910,1,0,89.5,48,51.2,730,1,30,NULL,0,0,0,89.5000,48.0000,0.0000,830.0000,0.0000,2
71850TVA A100M1,MAP,07074005,HR9S000002,AC,HR9S,30,1,3.0910,1,0,89.5,48,51.2,730,1,30,NULL,0,0,0,89.5000,48.0000,0.0000,830.0000,0.0000,2
71850TZ3 A000M1,MAP,20321009,HR7S000001,AC,HR7S,60,1,2.5500,1,0,78.5,32.5,51.43,475,1,60,NULL,0,0,0,78.5000,32.5000,53.0000,475.0000,0.0000,2
71850TZ3 A200M1,MAP,20321009,HR9S000008,AC,HR9S,30,1,2.5500,1,0,90,48.5,54.5,610,1,30,NULL,0,0,0,90.0000,48.5000,54.6900,685.0000,0.0000,2
71851TZ3 A000M1,MAP,20321008,L419000002,BR,L419,60,1,0.2500,1,12,64.5,48,19,160,1,60,NULL,60,20,2,64.5000,48.0000,19.0000,280.0000,0.0000,5
72111TGV A000M1,MAP,01282902,B2,C,B2,20,2,1.1100,1,0,44.62,23.62,7.25,17.1,2,20,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,NULL
72111TLA A002C3,MAP,13182001,B2,C,B2,15,2,1.1000,1,0,44.62,23.62,7.25,17.1,2,15,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,NULL
72111TVA A000,MAP,01282902,B2,C,B2,20,2,1.1000,1,0,44.62,23.62,7.25,17.1,2,20,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,2
72111TVA A200,MAP,01282902,B2,BE,B2,20,2,1.1000,1,0,44.62,23.62,7.25,17.1,2,20,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,2
72111TX6 A000,MAP,13182001,B2,C,B2,15,2,1.1000,1,0,44.62,23.62,7.25,17.1,2,15,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,2
72111TZ3 A000M1,MAP,13182001,B2,C,B2,10,2,1.2000,1,0,44.62,23.62,7.25,17.1,2,10,30,0,0,0,45.0000,48.0000,46.0000,261.2000,56.0000,2
72112TVA A000,MAP,02132007,C2,C,C2,60,4,0.2300,1,1,23.62,22.18,7.25,9.6,4,60,,0,0,0,45.0000,48.0000,46.0000,286.6400,56.0000,NULL
72120T3R A000M1,MAP,51247002,C0001744,BR,C,30,1,0.3100,1,1,23.62,22.18,13.68,12.3,1,30,,4,3,9,45.0000,48.0000,45.5000,275.6000,56.0000,2
72120TJB A000M1,MAP,51247002,C000000106,BR,C,30,4,0.3500,1,1,23.62,22.18,13.68,12.3,4,30,NULL,7,3.25,2.25,45.0000,48.0000,45.5000,295.4000,56.0000,2
72120TLA A000M1,MAP,51247002,C000000061,BR,C,30,4,0.3400,1,1,23.62,22.18,13.68,12.3,4,30,NULL,0.1,0.1,0.1,45.0000,48.0000,45.5000,239.6000,56.0000,2
72120TLC A000M1,MAP,51247002,C000000061,BR,C,30,4,0.3500,1,1,23.62,22.18,13.68,12.3,4,30,NULL,0.1,0.1,0.1,45.0000,48.0000,45.5000,239.6000,56.0000,2
72120TVA A000M1,MAP,58129702,C000000041,BR,C,15,4,0.4000,1,1,23.62,22.18,13.68,12.3,4,15,NULL,5.75,3.75,8.5,45.0000,48.0000,45.5000,221.6000,56.0000,2
72120TVA A100M1,MAP,58129702,C000000041,BR,C,15,4,0.4000,1,1,23.62,22.18,13.68,12.3,4,15,NULL,5.75,3.75,8.5,45.0000,48.0000,45.5000,221.6000,56.0000,2
72120TZ3 A011C1,MAP,58129702,C0005280,BR,C,30,4,0.2600,1,1,23.62,22.18,13.68,12.3,4,30,,0,0,0,45.0000,48.0000,45.5000,215.6000,56.0000,2
72121TX6 A000M2,MAP,51247002,D1,C,D1,300,1,0.0100,1,0,23.75,11.12,7.25,5.8,1,300,120,0,0,0,45.0000,48.0000,32.5000,241.6000,56.0000,3
72135SDA A000M1,MAP,13182001,D1,C,D1,90,8,0.2000,1,0,23.75,11.12,7.25,5.8,8,90,120,0,0,0,45.0000,48.0000,32.5000,241.6000,56.0000,3
72141T4F H000M1,MAP,08133003,C0004983,BR,C,30,4,0.3560,2,3,23.62,22.18,13.68,12.3,4,30,NULL,20,19,2,45.0000,48.0000,45.5000,383.6000,56.0000,2
72141TJB A100M1,MAP,08133003,C0004983,BR,C,30,4,0.4490,2,3,23.62,22.18,13.68,12.3,4,30,NULL,20,19,2,45.0000,48.0000,45.5000,383.6000,56.0000,2
72141TLA A000M1,MAP,08133003,C0005770,BR,C,30,4,0.4065,1,3,23.62,22.18,13.68,12.3,4,30,,17,2,4.25,45.0000,48.0000,45.5000,257.6000,56.0000,2
72141TLA A100M1,MAP,08133003,C0005770,BR,C,30,4,0.4065,1,3,23.62,22.18,13.68,12.3,4,30,,17,2,4.25,45.0000,48.0000,45.5000,257.6000,56.0000,2
72141TLC A100M1,MAP,08133003,C0005770,BR,C,30,4,0.4065,1,3,23.62,22.18,13.68,12.3,4,30,,17,2,4.25,45.0000,48.0000,45.5000,257.6000,56.0000,2
72141TVA A000M1,MAP,08133003,C000000136,BR,C,30,4,0.3900,1,3,23.62,22.18,13.68,12.3,4,30,NULL,7.5,2,3.9,45.0000,48.0000,45.5000,275.6000,56.0000,2
72141TVA A100M1,MAP,08133003,C000000136,BR,C,30,4,0.3900,1,3,23.62,22.18,13.68,12.3,4,30,NULL,7.5,2,3.9,45.0000,48.0000,45.5000,275.6000,56.0000,2
72141TVA A200M1,MAP,08133003,C000000136,BR,C,30,4,0.3900,1,3,23.62,22.18,13.68,12.3,4,30,NULL,7.5,2,3.9,45.0000,48.0000,45.5000,275.6000,56.0000,2
72141TVA Y000M1,MAP,08133003,C000000136,BR,C,30,4,0.3900,1,3,23.62,22.18,13.68,12.3,4,30,NULL,7.5,2,3.9,45.0000,48.0000,45.5000,275.6000,56.0000,2
72141TX6 A300M1,MAP,08133003,C0004983,BR,C,30,4,0.3400,2,3,23.62,22.18,13.68,12.3,4,30,NULL,20,19,2,45.0000,48.0000,45.5000,383.6000,56.0000,2
72141TZ3 A000M1,MAP,08133003,C0004813,BR,C,30,4,0.3400,1,3,23.62,22.18,13.68,12.3,4,30,,0,0,0,45.0000,48.0000,45.5000,383.6000,56.0000,2
